CRN	Subj	Crse	Sec	Cmp	Cred	Title	Days	Time	Cap	Rem	Instructor	Date (MM/DD)	Location	Attribute
24636	EVSS	900	12	M	1.000	Continuous Enrollment	 	TBA	0	-1	Annette M Watson (P)	01/09-05/03	TBA	 
24357	EVSS	900	6	M	1.000	Continuous Enrollment	 	TBA	0	-1	Maria A Whitehead (P)	01/09-05/03	TBA	 
24405	EVSS	900	7	M	1.000	Continuous Research Enrollment	 	TBA	0	-1	Norman S Levine (P)	01/09-05/03	TBA	 
24419	EVSS	900	8	M	1.000	Continuous Research Enrollment	 	TBA	0	-1	Louis E Burnett (P)	01/09-05/03	TBA	 
24429	EVSS	900	9	M	1.000	Continuous Research Enrollment	 	TBA	0	-1	Maria A Whitehead (P)	01/09-05/03	TBA	 
21371	ENVT	200	01	M	3.000	Introduction to Environmental Studies	TR	08:00 am-09:15 am	25	2	Seth G Pritchard (P), Todd Jared LeVasseur	01/09-05/03	RHSC 239	 
23589	ENVT	200	02	M	3.000	Introduction to Environmental Studies	TR	10:50 am-12:05 pm	25	0	Todd Jared LeVasseur (P), Dorian R McMillan	01/09-05/03	RHSC 218	 
24538	ENVT	350	01	M	1.000	Independent Study in Environmental Science and Studies	 	TBA	0	-1	Ralph Charles Muldrow (P)	01/09-05/03	TBA	 
24601	ENVT	350	02	M	2.000	Demonstrating Sustainable Agriculture	 	TBA	0	-1	Tracy L Burkett (P)	01/09-05/03	TBA	 
24609	ENVT	350	03	M	3.000	Climate Science Denial	 	TBA	0	-1	Todd Jared LeVasseur (P)	01/09-05/03	TBA	 
24615	ENVT	350	04	M	3.000	Sustainable Agriculture Progra	 	TBA	0	-1	Todd Jared LeVasseur (P)	01/09-05/03	TBA	 
24534	ENVT	355	01	M	1.000	Eat Local Intern	 	TBA	0	-1	Todd Jared LeVasseur (P)	01/09-05/03	TBA	 
24537	ENVT	355	02	M	2.000	Office of Sustainability Intern	 	TBA	0	-1	Todd Jared LeVasseur (P)	01/09-05/03	TBA	 
24608	ENVT	355	03	M	3.000	Fair Labor Issues Project	 	TBA	0	-1	Todd Jared LeVasseur (P)	01/09-05/03	TBA	 
24594	ENVT	355	04	M	3.000	Sustainable Agriculture Program Director	 	TBA	0	0	Todd Jared LeVasseur (P)	01/09-05/03	TBA	 
24610	ENVT	355	05	M	3.000	City of Charleston Dept of Envt Education/Recreation	 	TBA	0	-1	Todd Jared LeVasseur (P)	01/09-05/03	TBA	 
24629	ENVT	355	06	M	3.000	Intern Coorindator	 	TBA	0	-1	Todd Jared LeVasseur (P)	01/09-05/03	TBA	 
21690	ENVT	395	01	M	1.000	Food Security	W	03:00 pm-03:50 pm	25	11	Todd Jared LeVasseur (P)	01/09-05/03	RHSC 239
