CRN 	Subj 	Crse 	Sec 	Cmp 	Cred 	Title 	Days 	Time 	Cap 	Rem 	Instructor 	Date (MM/DD) 	Location 	Attribute
20120 	BIOL 	102L 	17 	M 	0.000 	Concepts/Apps in Biol II Lab 	T 	04:30 pm-07:30 pm 	24 	0 	John S Peters (P), Brian G Scholtens 	01/08-05/02 	LCTR 341 	 
20121 	BIOL 	102L 	23 	M 	0.000 	Concepts/Apps in Biol II Lab 	W 	10:30 am-01:30 pm 	24 	0 	John S Peters (P), Brian G Scholtens 	01/08-05/02 	LCTR 341 	 
20122 	BIOL 	102L 	25 	M 	0.000 	Concepts/Apps in Biol II Lab 	W 	01:30 pm-04:30 pm 	24 	0 	John S Peters (P), Brian G Scholtens 	01/08-05/02 	LCTR 341 	 
20123 	BIOL 	102L 	27 	M 	0.000 	Concepts/Apps in Biol II Lab 	W 	04:30 pm-07:30 pm 	24 	0 	John S Peters (P), Brian G Scholtens 	01/08-05/02 	LCTR 341 	 
20124 	BIOL 	102L 	33 	M 	0.000 	Concepts/Apps in Biol II Lab 	R 	10:30 am-01:30 pm 	24 	0 	John S Peters (P), Brian G Scholtens 	01/08-05/02 	LCTR 341 	 
22580 	BIOL 	102L 	43 	M 	0.000 	Concepts/Apps in Biol II Lab 	F 	10:30 am-01:30 pm 	24 	13 	John S Peters (P), Brian G Scholtens 	01/08-05/02 	LCTR 341 	 
21372 	BIOL 	102L 	45 	M 	0.000 	Concepts/Apps in Biol II Lab 	F 	01:30 pm-04:30 pm 	24 	0 	John S Peters (P), Brian G Scholtens 	01/08-05/02 	LCTR 341 	 
20125 	BIOL 	111 	01 	M 	3.000 	Intro Cell Molec Biology 	TR 	12:45 pm-02:00 pm 	20 	-9 	TBA 	01/08-05/02 	HWWE 211 	 
20126 	BIOL 	111 	02 	H 	3.000 	Intro Cell Molec Biology 	TR 	10:50 am-12:05 pm 	120 	52 	Erik Sotka (P) 	01/08-05/02 	SSMB 129 	 
20127 	BIOL 	111L 	05 	M 	1.000 	Intro to Cell and Mol Biol Lab 	M 	01:30 pm-04:30 pm 	24 	3 	Brian G Scholtens (P), John S Peters 	01/08-05/02 	LCTR 344 	 
20128 	BIOL 	111L 	07 	M 	1.000 	Intro to Cell and Mol Biol Lab 	M 	04:30 pm-07:30 pm 	24 	2 	Brian G Scholtens (P), John S Peters 	01/08-05/02 	LCTR 344 	 
21373 	BIOL 	111L 	09 	M 	1.000 	Intro to Cell and Mol Biol Lab 	M 	07:30 pm-10:30 pm 	24 	19 	Brian G Scholtens (P), John S Peters 	01/08-05/02 	LCTR 344 	 
