CRN 	Subj 	Crse 	Sec 	Cmp 	Cred 	Title 	Days 	Time 	Cap 	Rem 	Instructor 	Date (MM/DD) 	Location 	Attribute
10134 	BIOL 	111L 	46 	M 	1.000 	Intro to Cell and Mol Biol Lab 	F 	01:30 pm-04:30 pm 	0 	0 	John S Peters (P), Brian G Scholtens 	08/22-12/13 	LCTR 342 	 
10137 	BIOL 	112 	01 	H 	3.000 	Evol, Form & Func Of Organisms 	MWF 	09:30 am-10:20 am 	80 	23 	TBA 	08/22-12/13 	HWWE 217 	 
10138 	BIOL 	112 	02 	H 	3.000 	Evol, Form & Func Of Organisms 	MWF 	10:30 am-11:20 am 	80 	12 	TBA 	08/22-12/13 	HWWE 217 	 
11590 	BIOL 	112 	03 	M 	3.000 	Evol, Form & Func Of Organisms 	MWF 	08:00 am-08:50 am 	25 	3 	TBA 	08/22-12/13 	SSMB 138 	 
10139 	BIOL 	112L 	05 	M 	1.000 	Evol, Form, Func Organisms Lab 	M 	01:30 pm-04:30 pm 	24 	1 	Brian G Scholtens (P), John S Peters 	08/22-12/13 	LCTR 340 	 
10141 	BIOL 	112L 	07 	M 	1.000 	Evol, Form, Func Organisms Lab 	M 	04:30 pm-07:30 pm 	24 	2 	Brian G Scholtens (P), John S Peters 	08/22-12/13 	LCTR 340 	 
10142 	BIOL 	112L 	09 	M 	1.000 	Evol, Form, Func Organisms Lab 	M 	07:30 pm-10:30 pm 	24 	10 	Brian G Scholtens (P), John S Peters 	08/22-12/13 	LCTR 340 	 
11196 	BIOL 	112L 	13 	M 	1.000 	Evol, Form, Func Organisms Lab 	T 	10:30 am-01:30 pm 	24 	2 	Brian G Scholtens (P) 	08/22-12/13 	LCTR 340 	 
10143 	BIOL 	112L 	17 	M 	1.000 	Evol, Form, Func Organisms Lab 	T 	04:30 pm-07:30 pm 	24 	0 	Brian G Scholtens (P) 	08/22-12/13 	LCTR 340 	 
11581 	BIOL 	112L 	19 	M 	1.000 	Evol, Form, Func Organisms Lab 	T 	07:30 pm-10:30 pm 	24 	8 	Brian G Scholtens (P), John S Peters 	08/22-12/13 	LCTR 340 	 
10140 	BIOL 	112L 	25 	M 	1.000 	Evol, Form, Func Organisms Lab 	W 	01:30 pm-04:30 pm 	24 	4 	Brian G Scholtens (P), John S Peters 	08/22-12/13 	LCTR 340 	 
10144 	BIOL 	112L 	27 	M 	1.000 	Evol, Form, Func Organisms Lab 	W 	04:30 pm-07:30 pm 	24 	6 	Brian G Scholtens (P), John S Peters 	08/22-12/13 	LCTR 340 	 
13276 	BIOL 	112L 	29 	M 	1.000 	Evol, Form, Func Organisms Lab 	W 	07:30 pm-10:30 pm 	0 	0 	Brian G Scholtens (P), John S Peters 	08/22-12/13 	LCTR 340 	 
10157 	BIOL 	204 	01 	H 	3.000 	Man and the Environment 	MWF 	08:30 am-09:20 am 	20 	0 	TBA 	08/22-12/13 	HWWE 207 	 
10158 	BIOL 	211 	01 	H 	4.000 	Biodiversity,Ecology,Conserv B 	TR 	09:55 am-11:10 am 	20 	-1 	Brian G Scholtens (P) 	08/22-12/13 	HWWE 305 	 
10159 	BIOL 	211 	02 	M 	4.000 	Biodiversity,Ecology,Conserv B 	TR 	09:55 am-11:10 am 	20 	0 	Brian G Scholtens (P) 	08/22-12/13 	HWWE 305 	 
10160 	BIOL 	211 	03 	M 	4.000 	Biodiversity,Ecology,Conserv B 	TR 	09:25 am-10:40 am 	20 	0 	Matthew Thomas Rutter (P) 	08/22-12/13 	SSMB 138 	 
10161 	BIOL 	211 	04 	M 	4.000 	Biodiversity,Ecology,Conserv B 	TR 	09:25 am-10:40 am 	20 	0 	Matthew Thomas Rutter (P) 	08/22-12/13 	SSMB 138 	 
10162 	BIOL 	211 	05 	H 	4.000 	Biodiversity,Ecology,Conserv B 	MWF 	11:30 am-12:20 pm 	20 	0 	TBA 	08/22-12/13 	HWWE 305 	 
10163 	BIOL 	211 	07 	H 	4.000 	Biodiversity,Ecology,Conserv B 	MWF 	11:30 am-12:20 pm 	20 	3 	TBA 	08/22-12/13 	HWWE 305 	 
10164 	BIOL 	211 	08 	H 	4.000 	Biodiversity,Ecology,Conserv B 	TR 	11:20 am-12:35 pm 	20 	0 	Allison Marie Welch (P) 	08/22-12/13 	HWWE 305 	 
10165 	BIOL 	211 	09 	H 	4.000 	Biodiversity,Ecology,Conserv B 	MWF 	09:30 am-10:20 am 	20 	13 	TBA 	08/22-12/13 	HWWE 305 	 
10166 	BIOL 	211 	10 	H 	4.000 	Biodiversity,Ecology,Conserv B 	TR 	08:30 am-09:45 am 	20 	6 	Daniel J McGlinn (P) 	08/22-12/13 	HWWE 307 	 
11162 	BIOL 	211 	11 	H 	4.000 	Biodiversity,Ecology,Conserv B 	TR 	08:30 am-09:45 am 	20 	7 	Daniel J McGlinn (P) 	08/22-12/13 	HWWE 307 	 
11163 	BIOL 	211 	12 	M 	4.000 	Biodiversity,Ecology,Conserv B 	TR 	10:50 am-12:05 pm 	20 	1 	John S Peters (P) 	08/22-12/13 	SSMB 138 	 
10167 	BIOL 	211D 	01 	H 	0.000 	Biodiv, Ecol, Cons Biol Discus 	M 	02:10 pm-05:10 pm 	20 	-1 	Brian G Scholtens (P) 	08/22-12/13 	HWWE 305 	 
10168 	BIOL 	211D 	02 	H 	0.000 	Biodiv, Ecol, Cons Biol Discus 	W 	02:10 pm-05:10 pm 	20 	0 	Brian G Scholtens (P) 	08/22-12/13 	HWWE 305 	 
10169 	BIOL 	211D 	03 	M 	0.000 	Biodiv, Ecol, Cons Biol Discus 	T 	01:30 pm-04:30 pm 	20 	0 	Matthew Thomas Rutter (P) 	08/22-12/13 	LCTR 340 	 
10170 	BIOL 	211D 	04 	M 	0.000 	Biodiv, Ecol, Cons Biol Discus 	R 	01:30 pm-04:30 pm 	20 	0 	Matthew Thomas Rutter (P) 	08/22-12/13 	LCTR 340 	 
10171 	BIOL 	211D 	05 	H 	0.000 	Biodiv, Ecol, Cons Biol Discus 	M 	02:10 pm-05:10 pm 	20 	0 	TBA 	08/22-12/13 	HWWE 307 	 
10172 	BIOL 	211D 	07 	H 	0.000 	Biodiv, Ecol, Cons Biol Discus 	F 	01:00 pm-04:00 pm 	20 	3 	TBA 	08/22-12/13 	HWWE 305 	 
10173 	BIOL 	211D 	08 	H 	0.000 	Biodiv, Ecol, Cons Biol Discus 	T 	01:00 pm-04:00 pm 	20 	0 	Allison Marie Welch (P) 	08/22-12/13 	HWWE 305 	 
11165 	BIOL 	211D 	09 	H 	0.000 	Biodiv, Ecol, Cons Biol Discus 	F 	01:00 pm-04:00 pm 	20 	14 	TBA 	08/22-12/13 	HWWE 307 	 
10175 	BIOL 	211D 	10 	H 	0.000 	Biodiv, Ecol, Cons Biol Discus 	T 	10:00 am-01:00 pm 	20 	6 	Daniel J McGlinn (P) 	08/22-12/13 	HWEA 302 	 
11164 	BIOL 	211D 	11 	H 	0.000 	Biodiv, Ecol, Cons Biol Discus 	R 	10:00 am-01:00 pm 	20 	7 	Daniel J McGlinn (P) 	08/22-12/13 	HWEA 302 	 
10174 	BIOL 	211D 	12 	M 	0.000 	Biodiv, Ecol, Cons Biol Discus 	R 	12:30 pm-03:30 pm 	20 	0 	John S Peters (P) 	08/22-12/13 	LCTR 341 	 
